user_id ID,birth_year,gender,province,education_level,employment_status,avg_monthly_income,avg_income_category,avg_monthly_expense,avg_expense_category,financial_standing,main_fintech_app,ewallet_spending,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day
U0927,2007,Male,Kalimantan Barat,Bachelor (S1)/Diploma IV,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp1.000.001 - Rp3.000.000,Saham,Tidak Ada,0.0,3,6.5
U0929,2008,Female,Papua,Bachelor (S1)/Diploma IV,Private Employee,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,< Rp500.000,Saham,Tidak Ada,0.0,3,8.2
U0931,2007,Male,Maluku,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,3,2.9
U0932,2007,Female,Sulawesi Barat,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,None,Tidak Ada,0.0,5,1.8
U0933,2007,Female,Nusa Tenggara Barat,Junior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,2,9.2
U0937,2002,Male,Kalimantan Timur,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,< Rp500.000,Reksadana,Tidak Ada,0.0,2,4.2
U0939,2006,Male,Jawa Timur,Postgraduate,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,,Tidak Ada,0.0,3,7.5
U0941,1998,Male,Sumatera Barat,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Dana,< Rp500.000,,Tidak Ada,0.0,3,5.5
U0947,2005,Male,Gorontalo,Senior High School,Private Employee,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Akulaku,< Rp500.000,Reksadana,Tidak Ada,0.0,3,10.2
U0950,2005,Female,Aceh,Bachelor (S1)/Diploma IV,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,< Rp500.000,Saham,Tidak Ada,0.0,2,7.3
U0952,2001,Female,Sulawesi Selatan,Diploma I/II/III,Entrepreneur,> Rp15.000.000,>15jt,N/A,N/A,Surplus,Dana,> Rp3.000.000,Reksadana,Tidak Ada,0.0,4,6.8
U0953,2007,Male,Kalimantan Tengah,Diploma I/II/III,Others,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,2,8.4
U0957,2008,Female,Sulawesi Tenggara,Diploma I/II/III,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,< Rp500.000,None,Tidak Ada,0.0,1,5.5
U0959,2008,Male,Papua Pegunungan,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Kripto,Tidak Ada,0.0,5,5.1
U0960,2010,Female,Kepulauan Riau,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,1,9.1
U0962,2004,Female,Kalimantan Timur,Senior High School,Student,N/A,N/A,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,1,6.2
U0963,2011,Male,Bengkulu,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp500.001 - Rp1.000.000,None,Tidak Ada,0.0,1,6.6
U0965,2007,Male,Jawa Timur,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,1,1.0
U0966,2007,Male,Papua,Diploma I/II/III,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,5,8.1
U0971,1997,Female,Bengkulu,Senior High School,Others,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Reksadana,Tidak Ada,0.0,2,2.0
U0973,2002,Female,Nusa Tenggara Timur,Bachelor (S1)/Diploma IV,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,2,7.8
U0976,2012,Male,Bali,Elementary School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,3,8.8
U0977,2002,Female,Papua Selatan,Bachelor (S1)/Diploma IV,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,4,6.4
U0984,2006,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,< Rp500.000,Kripto,Tidak Ada,0.0,2,7.5
U0986,1998,Male,Nusa Tenggara Barat,Postgraduate,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,2,4.0
U0987,2009,Female,Sumatera Selatan,Junior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,> Rp3.000.000,Emas,Tidak Ada,0.0,3,5.8
U0989,2005,Male,Kalimantan Timur,Diploma I/II/III,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Emas,Tidak Ada,0.0,4,8.9
U0991,2010,Female,Sulawesi Tengah,Senior High School,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Akulaku,< Rp500.000,Saham,Tidak Ada,0.0,2,9.3
U0994,2000,Female,Jawa Timur,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,Rp1.000.001 - Rp3.000.000,Reksadana,Tidak Ada,0.0,5,8.5
U0996,2008,Male,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Saham,Tidak Ada,0.0,5,6.5
U0997,2012,Female,Papua Barat,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Reksadana,Tidak Ada,0.0,2,3.3
U0656,2012,Male,Papua Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Reksadana,Gaya,10008976.0,3,11.8
U0516,1997,Male,Kalimantan Utara,Bachelor (S1)/Diploma IV,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp1.000.001 - Rp3.000.000,Emas,Pendidikan,10022517.0,4,4.2
U0735,1999,Male,Papua,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp1.000.001 - Rp3.000.000,Saham,Konsumsi,10030750.0,1,4.6
U0267,2004,Female,Nusa Tenggara Timur,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,< Rp500.000,None,Konsumsi,10036164.0,2,8.6
U0729,2010,Male,Nusa Tenggara Timur,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,< Rp500.000,Saham,Usaha,10057706.0,4,1.9
U0112,2001,Male,Sulawesi Selatan,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,Rp500.001 - Rp1.000.000,Kripto,Gaya,10065697.0,4,7.0
U0619,2007,Female,Banten,Bachelor (S1)/Diploma IV,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,< Rp500.000,Reksadana,Gaya,10065817.0,4,6.2
U0395,2003,Male,Papua Barat,Bachelor (S1)/Diploma IV,Not Working,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Kredivo,< Rp500.000,Reksadana,Konsumsi,10171832.0,5,7.3
U0028,2011,Female,Sumatera Selatan,Postgraduate,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,< Rp500.000,Saham,Gaya,10178391.0,2,6.4
U0269,2007,Male,Jawa Timur,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,OVO,< Rp500.000,,Konsumsi,1017926.0,5,5.2
U0116,2007,Female,Sulawesi Tengah,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Emas,Konsumsi,10211646.0,5,3.8
U0340,1997,Male,Papua,Senior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,OVO,Rp500.001 - Rp1.000.000,Kripto,Pendidikan,10262259.0,3,11.3
U0229,2012,Female,Sumatera Barat,Senior High School,Student,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,Saham,Gaya,10299987.0,3,5.8
U0282,2009,Male,Aceh,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Saham,Usaha,10316702.0,5,7.8
U0851,2002,Male,Jambi,Diploma I/II/III,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,Rp500.001 - Rp1.000.000,Emas,Konsumsi,10425127.0,3,3.0
U0764,2006,Female,Aceh,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,> Rp3.000.000,Emas,Gaya,10483130.0,3,3.7
U0195,1998,Male,Maluku,Junior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,Rp1.000.001 - Rp3.000.000,Saham,Konsumsi,10564510.0,4,5.9
U0556,2001,Male,Sulawesi Tenggara,Postgraduate,Private Employee,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,GoPay,< Rp500.000,Reksadana,Gaya,1058867.0,5,20.0
U0860,2009,Male,Kalimantan Selatan,Senior High School,Entrepreneur,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,< Rp500.000,Emas,Pendidikan,10621576.0,1,4.7
U0836,2008,Male,Kalimantan Selatan,Bachelor (S1)/Diploma IV,Student,N/A,N/A,< Rp2.000.000,<2jt,Deficit,Dana,< Rp500.000,Saham,Konsumsi,10629439.0,4,7.5
U0147,2010,Female,Papua Selatan,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,> Rp3.000.000,Kripto,Pendidikan,10677641.0,4,6.3
U0707,2008,Male,Nusa Tenggara Timur,Junior High School,Private Employee,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,Kredivo,Rp1.000.001 - Rp3.000.000,Reksadana,Pendidikan,10680232.0,2,4.5
U0179,2010,Female,Jawa Barat,Diploma I/II/III,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Saham,Konsumsi,10715277.0,2,11.9
U0109,2009,Male,Banten,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,Rp1.000.001 - Rp3.000.000,Saham,Gaya,10756299.0,2,6.7
U0629,1999,Male,Nusa Tenggara Timur,Senior High School,Entrepreneur,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,< Rp500.000,Kripto,Pendidikan,10757668.0,1,5.0
U0244,2011,Male,Jawa Barat,Postgraduate,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,ShopeePay,> Rp3.000.000,Emas,Pendidikan,10759550.0,5,7.2
U0938,2010,Female,Sulawesi Utara,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Kripto,Pendidikan,10769127.0,1,5.2
U0587,2009,Male,Maluku,Junior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Dana,Rp500.001 - Rp1.000.000,Kripto,Usaha,10804562.0,4,9.7
U0697,1997,Male,Sulawesi Utara,Diploma I/II/III,Others,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Akulaku,Rp500.001 - Rp1.000.000,Reksadana,Pendidikan,10822670.0,1,8.6
U0980,2011,Female,Kalimantan Selatan,Postgraduate,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,N/A,N/A,Surplus,OVO,Rp500.001 - Rp1.000.000,Emas,Konsumsi,10873851.0,5,7.7
U0793,2006,Female,Kalimantan Timur,Senior High School,Private Employee,< Rp2.000.000,<2jt,N/A,N/A,Surplus,OVO,Rp500.001 - Rp1.000.000,Saham,Konsumsi,10916027.0,3,6.5
U0074,1997,Female,Sulawesi Tengah,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,< Rp500.000,Reksadana,Konsumsi,10938985.0,3,6.4
U0350,1997,Female,Papua Tengah,Elementary School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,,,10985566.0,3,8.9
U0324,2001,Male,Sulawesi Utara,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Kredivo,< Rp500.000,Saham,Konsumsi,11042374.0,5,4.4
U0068,1999,Female,Kalimantan Utara,Senior High School,Others,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Reksadana,Usaha,1109003.0,1,1.0
U0958,2005,Male,Aceh,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,OVO,< Rp500.000,Reksadana,Gaya,11117218.0,3,9.8
U0424,2000,Male,Sumatera Utara,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp1.000.001 - Rp3.000.000,Saham,Usaha,11124757.0,4,10.1
U0048,1997,Female,Riau,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp1.000.001 - Rp3.000.000,None,Konsumsi,11126691.0,5,7.4
U0287,1999,Male,Riau,Postgraduate,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Gaya,11249014.0,1,9.0
U0212,2005,Female,Sumatera Utara,Bachelor (S1)/Diploma IV,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,< Rp500.000,Saham,Konsumsi,11271408.0,2,5.2
U0464,2008,Female,Sumatera Barat,Senior High School,Private Employee,N/A,N/A,Rp6.000.001 - Rp10.000.000,6-10jt,Deficit,OVO,< Rp500.000,Kripto,Gaya,11295214.0,1,4.8
U0498,2005,Male,DI Yogyakarta,Bachelor (S1)/Diploma IV,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Usaha,11378996.0,2,8.9
U0658,2003,Male,Jambi,Bachelor (S1)/Diploma IV,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,OVO,< Rp500.000,Saham,Pendidikan,11407408.0,4,5.7
U0122,2012,Female,Sulawesi Tengah,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,> Rp3.000.000,Kripto,,1145452.0,5,4.3
U0676,2003,Female,Papua Pegunungan,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,GoPay,Rp1.000.001 - Rp3.000.000,Kripto,Konsumsi,11457413.0,5,7.1
U0187,2009,Female,Bali,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Emas,Gaya,11477809.0,4,6.9
U0379,2004,Female,Bengkulu,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,< Rp500.000,Reksadana,Gaya,11499719.0,1,4.9
U0090,2001,Male,DKI Jakarta,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,Rp500.001 - Rp1.000.000,Saham,Konsumsi,11536931.0,4,7.6
U0899,2004,Male,Nusa Tenggara Barat,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,Rp500.001 - Rp1.000.000,Saham,Usaha,1171367.0,4,8.7
U0406,2005,Female,Jawa Timur,Diploma I/II/III,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,Kredivo,> Rp3.000.000,Saham,Gaya,11718881.0,2,8.1
U0374,2006,Female,Jawa Barat,Senior High School,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,Rp500.001 - Rp1.000.000,None,Gaya,11724905.0,5,9.8
U0524,1999,Female,Sumatera Utara,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Saham,Usaha,11760933.0,3,5.9
U0507,2007,Female,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Others,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Dana,< Rp500.000,Emas,Konsumsi,11795417.0,1,8.6
U0974,2006,Male,Sumatera Utara,Diploma I/II/III,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Emas,Gaya,11815081.0,2,7.5
U0260,2007,Male,Sulawesi Tengah,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,,11819032.0,5,7.4
U0683,2008,Male,Sumatera Utara,Elementary School,Entrepreneur,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,Rp500.001 - Rp1.000.000,,Gaya,11856782.0,3,9.2
U0050,1997,Male,Sulawesi Barat,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,< Rp500.000,None,Pendidikan,11899772.0,1,9.1
U0393,2000,Male,Papua Selatan,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Reksadana,Pendidikan,11924241.0,3,11.7
U0222,2000,Female,Kalimantan Utara,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Reksadana,Pendidikan,11959705.0,5,5.5
U0791,2000,Male,Bali,Diploma I/II/III,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,< Rp500.000,Saham,Usaha,11997678.0,3,7.5
U0985,2000,Female,Nusa Tenggara Timur,Senior High School,Entrepreneur,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,ShopeePay,Rp500.001 - Rp1.000.000,Emas,Gaya,1200066.0,1,6.3
U0555,2001,Female,Banten,Junior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,< Rp500.000,Saham,Pendidikan,12118694.0,4,12.0
U0080,2012,Male,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp1.000.001 - Rp3.000.000,Saham,Konsumsi,12121446.0,3,6.5
U0647,1999,Female,Jawa Timur,Postgraduate,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,< Rp500.000,None,Pendidikan,12121724.0,3,17.0
U0585,2012,Female,Sulawesi Selatan,Senior High School,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,OVO,Rp500.001 - Rp1.000.000,Emas,Pendidikan,12124533.0,2,5.6
U0317,2006,Male,Sulawesi Tenggara,Senior High School,Civil Servant/BUMN,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Saham,,12187988.0,1,2.7
U0168,2006,Male,Sumatera Barat,Junior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,N/A,N/A,Surplus,Akulaku,Rp1.000.001 - Rp3.000.000,Reksadana,Pendidikan,12190075.0,5,4.9
U0689,2007,Female,Sulawesi Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Saham,Konsumsi,12237018.0,4,11.0
U0166,2010,Female,Nusa Tenggara Barat,Postgraduate,Civil Servant/BUMN,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,ShopeePay,Rp500.001 - Rp1.000.000,Emas,Konsumsi,12283101.0,2,4.0
U0721,2000,Female,Sulawesi Barat,Bachelor (S1)/Diploma IV,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,GoPay,< Rp500.000,Kripto,Pendidikan,12314957.0,3,3.7
U0392,1998,Male,Maluku,Senior High School,Not Working,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,OVO,Rp500.001 - Rp1.000.000,Emas,Pendidikan,12331822.0,4,4.7
U0020,1997,Male,Jawa Tengah,Diploma I/II/III,Entrepreneur,Rp10.000.001 - Rp15.000.000,10-15jt,Rp6.000.001 - Rp10.000.000,6-10jt,Surplus,OVO,< Rp500.000,Kripto,Gaya,12353513.0,5,3.6
U0761,2005,Male,Kalimantan Selatan,Junior High School,Student,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,Dana,> Rp3.000.000,None,Konsumsi,1240174.0,4,20.0
U0362,2001,Female,Papua Tengah,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,Rp500.001 - Rp1.000.000,Reksadana,Gaya,12421671.0,3,4.8
U0102,2012,Female,Sulawesi Tenggara,Senior High School,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,Kredivo,< Rp500.000,Reksadana,Pendidikan,12434834.0,4,8.1
U0597,2002,Female,Sumatera Utara,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,< Rp500.000,Saham,Usaha,12468953.0,4,6.4
U0143,2008,Male,Kalimantan Utara,Diploma I/II/III,Private Employee,Rp6.000.001 - Rp10.000.000,6-10jt,Rp10.000.001 - Rp15.000.000,10-15jt,Deficit,LinkAja,< Rp500.000,Saham,Konsumsi,12490235.0,5,8.2
U0748,2002,Female,Sulawesi Tengah,Junior High School,Civil Servant/BUMN,> Rp15.000.000,>15jt,> Rp15.000.000,>15jt,Break-even,LinkAja,Rp500.001 - Rp1.000.000,Saham,Usaha,12502333.0,5,7.1
U0460,2008,Male,Lampung,Senior High School,Private Employee,Rp4.000.001 - Rp6.000.000,4-6jt,Rp4.000.001 - Rp6.000.000,4-6jt,Break-even,LinkAja,< Rp500.000,Saham,Pendidikan,12542040.0,1,8.9
U0604,2004,Male,DI Yogyakarta,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,< Rp500.000,Saham,Usaha,12542059.0,1,11.3
U0877,2007,Female,Maluku Utara,Senior High School,Student,N/A,N/A,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Kredivo,Rp500.001 - Rp1.000.000,Saham,Konsumsi,12563986.0,5,11.6
U0233,2001,Female,Sumatera Utara,Bachelor (S1)/Diploma IV,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Akulaku,Rp500.001 - Rp1.000.000,Saham,Konsumsi,12564163.0,1,5.5
U0907,2012,Female,Sulawesi Tengah,Postgraduate,Private Employee,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Akulaku,< Rp500.000,Saham,Pendidikan,12578863.0,1,8.5
U0083,2005,Male,Sulawesi Tenggara,Senior High School,Student,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,LinkAja,< Rp500.000,Reksadana,Pendidikan,12620232.0,3,4.9
U0609,2001,Male,Kalimantan Utara,Diploma I/II/III,Not Working,Rp2.000.001 - Rp4.000.000,2-4jt,Rp4.000.001 - Rp6.000.000,4-6jt,Deficit,Dana,> Rp3.000.000,Reksadana,Gaya,12630504.0,4,7.7
U0067,2002,Male,Maluku,Senior High School,Student,< Rp2.000.000,<2jt,< Rp2.000.000,<2jt,Break-even,Kredivo,< Rp500.000,Reksadana,Konsumsi,12672207.0,2,6.3
